long_name;genus;specie;country;gmi_cntry
tachybaptus ruficollis;tachybaptus;ruficollis;Bosnia and Herzegovina;BIH
tachybaptus ruficollis;tachybaptus;ruficollis;Bulgaria;BGR
tachybaptus ruficollis;tachybaptus;ruficollis;Byelarus;BLR
tachybaptus ruficollis;tachybaptus;ruficollis;Croatia;HRV
tachybaptus ruficollis;tachybaptus;ruficollis;Czech Republic;CZE
tachybaptus ruficollis;tachybaptus;ruficollis;Denmark;DNK
tachybaptus ruficollis;tachybaptus;ruficollis;Estonia;EST
tachybaptus ruficollis;tachybaptus;ruficollis;France;FRA
tachybaptus ruficollis;tachybaptus;ruficollis;Germany;DEU
tachybaptus ruficollis;tachybaptus;ruficollis;Greece;GRC
tachybaptus ruficollis;tachybaptus;ruficollis;Hungary;HUN
tachybaptus ruficollis;tachybaptus;ruficollis;Ireland;IRL
tachybaptus ruficollis;tachybaptus;ruficollis;Italy;ITA
tachybaptus ruficollis;tachybaptus;ruficollis;Latvia;LVA
tachybaptus ruficollis;tachybaptus;ruficollis;Liechtenstein;LIE
tachybaptus ruficollis;tachybaptus;ruficollis;Lithuania;LTU
tachybaptus ruficollis;tachybaptus;ruficollis;Luxembourg;LUX
tachybaptus ruficollis;tachybaptus;ruficollis;Macedonia;MKD
tachybaptus ruficollis;tachybaptus;ruficollis;Moldova;MDA
tachybaptus ruficollis;tachybaptus;ruficollis;Netherlands;NLD
tachybaptus ruficollis;tachybaptus;ruficollis;Norway;NOR
tachybaptus ruficollis;tachybaptus;ruficollis;Poland;POL
tachybaptus ruficollis;tachybaptus;ruficollis;Portugal;PRT
tachybaptus ruficollis;tachybaptus;ruficollis;Romania;ROM
tachybaptus ruficollis;tachybaptus;ruficollis;Russia;RUS
tachybaptus ruficollis;tachybaptus;ruficollis;San Marino;SMR
tachybaptus ruficollis;tachybaptus;ruficollis;Slovakia;SVK
tachybaptus ruficollis;tachybaptus;ruficollis;Slovenia;SVN
tachybaptus ruficollis;tachybaptus;ruficollis;Spain;ESP
tachybaptus ruficollis;tachybaptus;ruficollis;Sweden;SWE
tachybaptus ruficollis;tachybaptus;ruficollis;Switzerland;CHE
tachybaptus ruficollis;tachybaptus;ruficollis;Ukraine;UKR
tachybaptus ruficollis;tachybaptus;ruficollis;United Kingdom;GBR
tachybaptus ruficollis;tachybaptus;ruficollis;Yugoslavia;YUG
tachymarptis melba;tachymarptis;melba;Albania;ALB
tachymarptis melba;tachymarptis;melba;Andorra;AND
tachymarptis melba;tachymarptis;melba;Austria;AUT
tachymarptis melba;tachymarptis;melba;Bosnia and Herzegovina;BIH
tachymarptis melba;tachymarptis;melba;Bulgaria;BGR
tachymarptis melba;tachymarptis;melba;Croatia;HRV
tachymarptis melba;tachymarptis;melba;France;FRA
tachymarptis melba;tachymarptis;melba;Germany;DEU
tachymarptis melba;tachymarptis;melba;Greece;GRC
tachymarptis melba;tachymarptis;melba;Italy;ITA
tachymarptis melba;tachymarptis;melba;Macedonia;MKD
tachymarptis melba;tachymarptis;melba;Monaco;MCO
tachymarptis melba;tachymarptis;melba;Portugal;PRT
tachymarptis melba;tachymarptis;melba;Romania;ROM
tachymarptis melba;tachymarptis;melba;Russia;RUS
tachymarptis melba;tachymarptis;melba;San Marino;SMR
tachymarptis melba;tachymarptis;melba;Slovenia;SVN
tachymarptis melba;tachymarptis;melba;Spain;ESP
tachymarptis melba;tachymarptis;melba;Switzerland;CHE
tachymarptis melba;tachymarptis;melba;Ukraine;UKR
tachymarptis melba;tachymarptis;melba;Yugoslavia;YUG
tadorna ferruginea;tadorna;ferruginea;Bulgaria;BGR
tadorna ferruginea;tadorna;ferruginea;Greece;GRC
tadorna ferruginea;tadorna;ferruginea;Moldova;MDA
tadorna ferruginea;tadorna;ferruginea;Romania;ROM
tadorna ferruginea;tadorna;ferruginea;Russia;RUS
tadorna ferruginea;tadorna;ferruginea;Ukraine;UKR
tadorna tadorna;tadorna;tadorna;Albania;ALB
tadorna tadorna;tadorna;tadorna;Austria;AUT
tadorna tadorna;tadorna;tadorna;Belgium;BEL
tadorna tadorna;tadorna;tadorna;Bosnia and Herzegovina;BIH
tadorna tadorna;tadorna;tadorna;Bulgaria;BGR
tadorna tadorna;tadorna;tadorna;Croatia;HRV
tadorna tadorna;tadorna;tadorna;Denmark;DNK
tadorna tadorna;tadorna;tadorna;Estonia;EST
tadorna tadorna;tadorna;tadorna;Finland;FIN
tadorna tadorna;tadorna;tadorna;France;FRA
tadorna tadorna;tadorna;tadorna;Germany;DEU
tadorna tadorna;tadorna;tadorna;Greece;GRC
tadorna tadorna;tadorna;tadorna;Hungary;HUN
tadorna tadorna;tadorna;tadorna;Iceland;ISL
tadorna tadorna;tadorna;tadorna;Ireland;IRL
tadorna tadorna;tadorna;tadorna;Isle of Man;XIM
tadorna tadorna;tadorna;tadorna;Italy;ITA
tadorna tadorna;tadorna;tadorna;Latvia;LVA
tadorna tadorna;tadorna;tadorna;Lithuania;LTU
tadorna tadorna;tadorna;tadorna;Moldova;MDA
tadorna tadorna;tadorna;tadorna;Netherlands;NLD
tadorna tadorna;tadorna;tadorna;Norway;NOR
tadorna tadorna;tadorna;tadorna;Poland;POL
tadorna tadorna;tadorna;tadorna;Portugal;PRT
tadorna tadorna;tadorna;tadorna;Romania;ROM
tadorna tadorna;tadorna;tadorna;Russia;RUS
tadorna tadorna;tadorna;tadorna;Slovenia;SVN
tadorna tadorna;tadorna;tadorna;Spain;ESP
tadorna tadorna;tadorna;tadorna;Sweden;SWE
tadorna tadorna;tadorna;tadorna;Switzerland;CHE
tadorna tadorna;tadorna;tadorna;Ukraine;UKR
tadorna tadorna;tadorna;tadorna;United Kingdom;GBR
tadorna tadorna;tadorna;tadorna;Yugoslavia;YUG
tarsiger cyanurus;tarsiger;cyanurus;Finland;FIN
tarsiger cyanurus;tarsiger;cyanurus;Norway;NOR
tarsiger cyanurus;tarsiger;cyanurus;Russia;RUS
tarsiger cyanurus;tarsiger;cyanurus;Sweden;SWE
tetrao mlokosiewiczi;tetrao;mlokosiewiczi;Russia;RUS
tetrao tetrix;tetrao;tetrix;Albania;ALB
tetrao tetrix;tetrao;tetrix;Austria;AUT
tetrao tetrix;tetrao;tetrix;Belgium;BEL
tetrao tetrix;tetrao;tetrix;Byelarus;BLR
tetrao tetrix;tetrao;tetrix;Czech Republic;CZE
tetrao tetrix;tetrao;tetrix;Estonia;EST
tetrao tetrix;tetrao;tetrix;Finland;FIN
tetrao tetrix;tetrao;tetrix;France;FRA
tetrao tetrix;tetrao;tetrix;Germany;DEU
tetrao tetrix;tetrao;tetrix;Italy;ITA
tetrao tetrix;tetrao;tetrix;Latvia;LVA
tetrao tetrix;tetrao;tetrix;Liechtenstein;LIE
tetrao tetrix;tetrao;tetrix;Lithuania;LTU
tetrao tetrix;tetrao;tetrix;Netherlands;NLD
tetrao tetrix;tetrao;tetrix;Norway;NOR
tetrao tetrix;tetrao;tetrix;Poland;POL
tetrao tetrix;tetrao;tetrix;Romania;ROM
tetrao tetrix;tetrao;tetrix;Russia;RUS
tetrao tetrix;tetrao;tetrix;Slovakia;SVK
tetrao tetrix;tetrao;tetrix;Slovenia;SVN
tetrao tetrix;tetrao;tetrix;Sweden;SWE
tetrao tetrix;tetrao;tetrix;Switzerland;CHE
tetrao tetrix;tetrao;tetrix;Ukraine;UKR
tetrao tetrix;tetrao;tetrix;United Kingdom;GBR
tetrao tetrix;tetrao;tetrix;Yugoslavia;YUG
tetrao urogallus;tetrao;urogallus;Albania;ALB
tetrao urogallus;tetrao;urogallus;Andorra;AND
tetrao urogallus;tetrao;urogallus;Austria;AUT
tetrao urogallus;tetrao;urogallus;Bosnia and Herzegovina;BIH
tetrao urogallus;tetrao;urogallus;Bulgaria;BGR
tetrao urogallus;tetrao;urogallus;Byelarus;BLR
tetrao urogallus;tetrao;urogallus;Croatia;HRV
tetrao urogallus;tetrao;urogallus;Czech Republic;CZE
tetrao urogallus;tetrao;urogallus;Estonia;EST
tetrao urogallus;tetrao;urogallus;Finland;FIN
tetrao urogallus;tetrao;urogallus;France;FRA
tetrao urogallus;tetrao;urogallus;Germany;DEU
tetrao urogallus;tetrao;urogallus;Greece;GRC
tetrao urogallus;tetrao;urogallus;Italy;ITA
tetrao urogallus;tetrao;urogallus;Latvia;LVA
tetrao urogallus;tetrao;urogallus;Liechtenstein;LIE
tetrao urogallus;tetrao;urogallus;Lithuania;LTU
tetrao urogallus;tetrao;urogallus;Macedonia;MKD
tetrao urogallus;tetrao;urogallus;Norway;NOR
tetrao urogallus;tetrao;urogallus;Poland;POL
tetrao urogallus;tetrao;urogallus;Romania;ROM
tetrao urogallus;tetrao;urogallus;Russia;RUS
tetrao urogallus;tetrao;urogallus;Slovakia;SVK
tetrao urogallus;tetrao;urogallus;Slovenia;SVN
tetrao urogallus;tetrao;urogallus;Spain;ESP
tetrao urogallus;tetrao;urogallus;Sweden;SWE
tetrao urogallus;tetrao;urogallus;Switzerland;CHE
tetrao urogallus;tetrao;urogallus;Ukraine;UKR
tetrao urogallus;tetrao;urogallus;United Kingdom;GBR
tetrao urogallus;tetrao;urogallus;Yugoslavia;YUG
tetraogallus caspius;tetraogallus;caspius;Russia;RUS
tetraogallus caucasicus;tetraogallus;caucasicus;Russia;RUS
tetrax tetrax;tetrax;tetrax;Bulgaria;BGR
tetrax tetrax;tetrax;tetrax;France;FRA
tetrax tetrax;tetrax;tetrax;Greece;GRC
tetrax tetrax;tetrax;tetrax;Italy;ITA
tetrax tetrax;tetrax;tetrax;Macedonia;MKD
tetrax tetrax;tetrax;tetrax;Portugal;PRT
tetrax tetrax;tetrax;tetrax;Russia;RUS
tetrax tetrax;tetrax;tetrax;Spain;ESP
tetrax tetrax;tetrax;tetrax;Ukraine;UKR
tetrax tetrax;tetrax;tetrax;Yugoslavia;YUG
threskiornis aethiopicus;threskiornis;aethiopicus;France;FRA
tichodroma muraria;tichodroma;muraria;Albania;ALB
tichodroma muraria;tichodroma;muraria;Andorra;AND
tichodroma muraria;tichodroma;muraria;Austria;AUT
tichodroma muraria;tichodroma;muraria;Bosnia and Herzegovina;BIH
tichodroma muraria;tichodroma;muraria;Bulgaria;BGR
tichodroma muraria;tichodroma;muraria;Croatia;HRV
tichodroma muraria;tichodroma;muraria;Czech Republic;CZE
tichodroma muraria;tichodroma;muraria;France;FRA
tichodroma muraria;tichodroma;muraria;Germany;DEU
tichodroma muraria;tichodroma;muraria;Greece;GRC
tichodroma muraria;tichodroma;muraria;Hungary;HUN
tichodroma muraria;tichodroma;muraria;Italy;ITA
tichodroma muraria;tichodroma;muraria;Liechtenstein;LIE
tichodroma muraria;tichodroma;muraria;Macedonia;MKD
tichodroma muraria;tichodroma;muraria;Monaco;MCO
tichodroma muraria;tichodroma;muraria;Poland;POL
tichodroma muraria;tichodroma;muraria;Portugal;PRT
tichodroma muraria;tichodroma;muraria;Romania;ROM
tichodroma muraria;tichodroma;muraria;Russia;RUS
tichodroma muraria;tichodroma;muraria;Slovakia;SVK
tichodroma muraria;tichodroma;muraria;Slovenia;SVN
tichodroma muraria;tichodroma;muraria;Spain;ESP
tichodroma muraria;tichodroma;muraria;Switzerland;CHE
tichodroma muraria;tichodroma;muraria;Ukraine;UKR
tichodroma muraria;tichodroma;muraria;Yugoslavia;YUG
tringa erythropus;tringa;erythropus;Albania;ALB
tringa erythropus;tringa;erythropus;Bosnia and Herzegovina;BIH
tringa erythropus;tringa;erythropus;Bulgaria;BGR
tringa erythropus;tringa;erythropus;Croatia;HRV
tringa erythropus;tringa;erythropus;Finland;FIN
tringa erythropus;tringa;erythropus;France;FRA
tringa erythropus;tringa;erythropus;Germany;DEU
tringa erythropus;tringa;erythropus;Greece;GRC
tringa erythropus;tringa;erythropus;Ireland;IRL
tringa erythropus;tringa;erythropus;Italy;ITA
tringa erythropus;tringa;erythropus;Macedonia;MKD
tringa erythropus;tringa;erythropus;Netherlands;NLD
tringa erythropus;tringa;erythropus;Norway;NOR
tringa erythropus;tringa;erythropus;Portugal;PRT
tringa erythropus;tringa;erythropus;Russia;RUS
tringa erythropus;tringa;erythropus;Spain;ESP
tringa erythropus;tringa;erythropus;Sweden;SWE
tringa erythropus;tringa;erythropus;United Kingdom;GBR
tringa erythropus;tringa;erythropus;Yugoslavia;YUG
tringa glareola;tringa;glareola;Byelarus;BLR
tringa glareola;tringa;glareola;Denmark;DNK
tringa glareola;tringa;glareola;Estonia;EST
tringa glareola;tringa;glareola;Finland;FIN
tringa glareola;tringa;glareola;Germany;DEU
tringa glareola;tringa;glareola;Latvia;LVA
tringa glareola;tringa;glareola;Lithuania;LTU
tringa glareola;tringa;glareola;Norway;NOR
tringa glareola;tringa;glareola;Poland;POL
tringa glareola;tringa;glareola;Russia;RUS
tringa glareola;tringa;glareola;Spain;ESP
tringa glareola;tringa;glareola;Sweden;SWE
tringa glareola;tringa;glareola;Ukraine;UKR
tringa nebularia;tringa;nebularia;Albania;ALB
tringa nebularia;tringa;nebularia;Bulgaria;BGR
tringa nebularia;tringa;nebularia;Byelarus;BLR
tringa nebularia;tringa;nebularia;Estonia;EST
tringa nebularia;tringa;nebularia;Finland;FIN
tringa nebularia;tringa;nebularia;France;FRA
tringa nebularia;tringa;nebularia;Greece;GRC
tringa nebularia;tringa;nebularia;Ireland;IRL
tringa nebularia;tringa;nebularia;Italy;ITA
tringa nebularia;tringa;nebularia;Latvia;LVA
tringa nebularia;tringa;nebularia;Lithuania;LTU
tringa nebularia;tringa;nebularia;Norway;NOR
tringa nebularia;tringa;nebularia;Portugal;PRT
tringa nebularia;tringa;nebularia;Russia;RUS
tringa nebularia;tringa;nebularia;Spain;ESP
tringa nebularia;tringa;nebularia;Sweden;SWE
tringa nebularia;tringa;nebularia;Ukraine;UKR
tringa nebularia;tringa;nebularia;United Kingdom;GBR
tringa ochropus;tringa;ochropus;Albania;ALB
tringa ochropus;tringa;ochropus;Austria;AUT
tringa ochropus;tringa;ochropus;Belgium;BEL
tringa ochropus;tringa;ochropus;Bulgaria;BGR
tringa ochropus;tringa;ochropus;Byelarus;BLR
tringa ochropus;tringa;ochropus;Croatia;HRV
tringa ochropus;tringa;ochropus;Czech Republic;CZE
tringa ochropus;tringa;ochropus;Denmark;DNK
tringa ochropus;tringa;ochropus;Estonia;EST
tringa ochropus;tringa;ochropus;Finland;FIN
tringa ochropus;tringa;ochropus;France;FRA
tringa ochropus;tringa;ochropus;Germany;DEU
tringa ochropus;tringa;ochropus;Greece;GRC
tringa ochropus;tringa;ochropus;Hungary;HUN
tringa ochropus;tringa;ochropus;Ireland;IRL
tringa ochropus;tringa;ochropus;Italy;ITA
tringa ochropus;tringa;ochropus;Latvia;LVA
tringa ochropus;tringa;ochropus;Lithuania;LTU
tringa ochropus;tringa;ochropus;Macedonia;MKD
tringa ochropus;tringa;ochropus;Moldova;MDA
tringa ochropus;tringa;ochropus;Netherlands;NLD
tringa ochropus;tringa;ochropus;Norway;NOR
tringa ochropus;tringa;ochropus;Poland;POL
tringa ochropus;tringa;ochropus;Portugal;PRT
tringa ochropus;tringa;ochropus;Romania;ROM
tringa ochropus;tringa;ochropus;Russia;RUS
tringa ochropus;tringa;ochropus;Slovakia;SVK
tringa ochropus;tringa;ochropus;Slovenia;SVN
tringa ochropus;tringa;ochropus;Spain;ESP
tringa ochropus;tringa;ochropus;Sweden;SWE
tringa ochropus;tringa;ochropus;Switzerland;CHE
tringa ochropus;tringa;ochropus;Ukraine;UKR
tringa ochropus;tringa;ochropus;United Kingdom;GBR
tringa ochropus;tringa;ochropus;Yugoslavia;YUG
tringa stagnatilis;tringa;stagnatilis;Byelarus;BLR
tringa stagnatilis;tringa;stagnatilis;Italy;ITA
tringa stagnatilis;tringa;stagnatilis;Latvia;LVA
tringa stagnatilis;tringa;stagnatilis;Moldova;MDA
tringa stagnatilis;tringa;stagnatilis;Poland;POL
tringa stagnatilis;tringa;stagnatilis;Romania;ROM
tringa stagnatilis;tringa;stagnatilis;Russia;RUS
tringa stagnatilis;tringa;stagnatilis;Spain;ESP
tringa stagnatilis;tringa;stagnatilis;Ukraine;UKR
tringa totanus;tringa;totanus;Albania;ALB
tringa totanus;tringa;totanus;Austria;AUT
tringa totanus;tringa;totanus;Belgium;BEL
tringa totanus;tringa;totanus;Bosnia and Herzegovina;BIH
tringa totanus;tringa;totanus;Bulgaria;BGR
tringa totanus;tringa;totanus;Byelarus;BLR
tringa totanus;tringa;totanus;Croatia;HRV
tringa totanus;tringa;totanus;Czech Republic;CZE
tringa totanus;tringa;totanus;Denmark;DNK
tringa totanus;tringa;totanus;Estonia;EST
tringa totanus;tringa;totanus;Finland;FIN
tringa totanus;tringa;totanus;France;FRA
tringa totanus;tringa;totanus;Germany;DEU
tringa totanus;tringa;totanus;Greece;GRC
tringa totanus;tringa;totanus;Hungary;HUN
tringa totanus;tringa;totanus;Iceland;ISL
tringa totanus;tringa;totanus;Ireland;IRL
tringa totanus;tringa;totanus;Italy;ITA
tringa totanus;tringa;totanus;Latvia;LVA
tringa totanus;tringa;totanus;Lithuania;LTU
tringa totanus;tringa;totanus;Macedonia;MKD
tringa totanus;tringa;totanus;Moldova;MDA
tringa totanus;tringa;totanus;Netherlands;NLD
tringa totanus;tringa;totanus;Norway;NOR
tringa totanus;tringa;totanus;Poland;POL
tringa totanus;tringa;totanus;Portugal;PRT
tringa totanus;tringa;totanus;Romania;ROM
tringa totanus;tringa;totanus;Russia;RUS
tringa totanus;tringa;totanus;Slovakia;SVK
tringa totanus;tringa;totanus;Slovenia;SVN
tringa totanus;tringa;totanus;Spain;ESP
tringa totanus;tringa;totanus;Sweden;SWE
tringa totanus;tringa;totanus;Ukraine;UKR
tringa totanus;tringa;totanus;United Kingdom;GBR
tringa totanus;tringa;totanus;Yugoslavia;YUG
troglodytes troglodytes;troglodytes;troglodytes;Albania;ALB
troglodytes troglodytes;troglodytes;troglodytes;Andorra;AND
troglodytes troglodytes;troglodytes;troglodytes;Austria;AUT
troglodytes troglodytes;troglodytes;troglodytes;Belgium;BEL
troglodytes troglodytes;troglodytes;troglodytes;Bosnia and Herzegovina;BIH
troglodytes troglodytes;troglodytes;troglodytes;Bulgaria;BGR
troglodytes troglodytes;troglodytes;troglodytes;Byelarus;BLR
troglodytes troglodytes;troglodytes;troglodytes;Croatia;HRV
troglodytes troglodytes;troglodytes;troglodytes;Czech Republic;CZE
troglodytes troglodytes;troglodytes;troglodytes;Denmark;DNK
troglodytes troglodytes;troglodytes;troglodytes;Estonia;EST
troglodytes troglodytes;troglodytes;troglodytes;Faroe Islands;FRO
troglodytes troglodytes;troglodytes;troglodytes;Finland;FIN
troglodytes troglodytes;troglodytes;troglodytes;France;FRA
troglodytes troglodytes;troglodytes;troglodytes;Germany;DEU
troglodytes troglodytes;troglodytes;troglodytes;Greece;GRC
troglodytes troglodytes;troglodytes;troglodytes;Hungary;HUN
troglodytes troglodytes;troglodytes;troglodytes;Iceland;ISL
troglodytes troglodytes;troglodytes;troglodytes;Ireland;IRL
troglodytes troglodytes;troglodytes;troglodytes;Isle of Man;XIM
troglodytes troglodytes;troglodytes;troglodytes;Italy;ITA
troglodytes troglodytes;troglodytes;troglodytes;Latvia;LVA
troglodytes troglodytes;troglodytes;troglodytes;Liechtenstein;LIE
troglodytes troglodytes;troglodytes;troglodytes;Lithuania;LTU
troglodytes troglodytes;troglodytes;troglodytes;Luxembourg;LUX
troglodytes troglodytes;troglodytes;troglodytes;Macedonia;MKD
troglodytes troglodytes;troglodytes;troglodytes;Moldova;MDA
troglodytes troglodytes;troglodytes;troglodytes;Monaco;MCO
troglodytes troglodytes;troglodytes;troglodytes;Netherlands;NLD
troglodytes troglodytes;troglodytes;troglodytes;Norway;NOR
troglodytes troglodytes;troglodytes;troglodytes;Poland;POL
troglodytes troglodytes;troglodytes;troglodytes;Portugal;PRT
troglodytes troglodytes;troglodytes;troglodytes;Romania;ROM
troglodytes troglodytes;troglodytes;troglodytes;Russia;RUS
troglodytes troglodytes;troglodytes;troglodytes;San Marino;SMR
troglodytes troglodytes;troglodytes;troglodytes;Slovakia;SVK
troglodytes troglodytes;troglodytes;troglodytes;Slovenia;SVN
troglodytes troglodytes;troglodytes;troglodytes;Spain;ESP
troglodytes troglodytes;troglodytes;troglodytes;Sweden;SWE
troglodytes troglodytes;troglodytes;troglodytes;Switzerland;CHE
troglodytes troglodytes;troglodytes;troglodytes;Ukraine;UKR
troglodytes troglodytes;troglodytes;troglodytes;United Kingdom;GBR
troglodytes troglodytes;troglodytes;troglodytes;Yugoslavia;YUG
turdus iliacus;turdus;iliacus;Albania;ALB
turdus iliacus;turdus;iliacus;Andorra;AND
turdus iliacus;turdus;iliacus;Austria;AUT
turdus iliacus;turdus;iliacus;Belgium;BEL
turdus iliacus;turdus;iliacus;Bosnia and Herzegovina;BIH
turdus iliacus;turdus;iliacus;Bulgaria;BGR
turdus iliacus;turdus;iliacus;Byelarus;BLR
turdus iliacus;turdus;iliacus;Croatia;HRV
turdus iliacus;turdus;iliacus;Czech Republic;CZE
turdus iliacus;turdus;iliacus;Denmark;DNK
turdus iliacus;turdus;iliacus;Estonia;EST
turdus iliacus;turdus;iliacus;Faroe Islands;FRO
turdus iliacus;turdus;iliacus;Finland;FIN
turdus iliacus;turdus;iliacus;France;FRA
turdus iliacus;turdus;iliacus;Germany;DEU
turdus iliacus;turdus;iliacus;Greece;GRC
turdus iliacus;turdus;iliacus;Hungary;HUN
turdus iliacus;turdus;iliacus;Iceland;ISL
turdus iliacus;turdus;iliacus;Ireland;IRL
turdus iliacus;turdus;iliacus;Isle of Man;XIM
turdus iliacus;turdus;iliacus;Italy;ITA
turdus iliacus;turdus;iliacus;Latvia;LVA
turdus iliacus;turdus;iliacus;Lithuania;LTU
turdus iliacus;turdus;iliacus;Luxembourg;LUX
turdus iliacus;turdus;iliacus;Macedonia;MKD
turdus iliacus;turdus;iliacus;Moldova;MDA
turdus iliacus;turdus;iliacus;Monaco;MCO
turdus iliacus;turdus;iliacus;Netherlands;NLD
turdus iliacus;turdus;iliacus;Norway;NOR
turdus iliacus;turdus;iliacus;Poland;POL
turdus iliacus;turdus;iliacus;Portugal;PRT
turdus iliacus;turdus;iliacus;Romania;ROM
turdus iliacus;turdus;iliacus;Russia;RUS
turdus iliacus;turdus;iliacus;San Marino;SMR
turdus iliacus;turdus;iliacus;Slovakia;SVK
turdus iliacus;turdus;iliacus;Slovenia;SVN
turdus iliacus;turdus;iliacus;Spain;ESP
turdus iliacus;turdus;iliacus;Sweden;SWE
turdus iliacus;turdus;iliacus;Switzerland;CHE
turdus iliacus;turdus;iliacus;Ukraine;UKR
turdus iliacus;turdus;iliacus;United Kingdom;GBR
turdus iliacus;turdus;iliacus;Yugoslavia;YUG
turdus merula;turdus;merula;Albania;ALB
turdus merula;turdus;merula;Andorra;AND
turdus merula;turdus;merula;Austria;AUT
turdus merula;turdus;merula;Belgium;BEL
turdus merula;turdus;merula;Bosnia and Herzegovina;BIH
turdus merula;turdus;merula;Bulgaria;BGR
turdus merula;turdus;merula;Byelarus;BLR
turdus merula;turdus;merula;Croatia;HRV
turdus merula;turdus;merula;Czech Republic;CZE
turdus merula;turdus;merula;Denmark;DNK
turdus merula;turdus;merula;Estonia;EST
turdus merula;turdus;merula;Faroe Islands;FRO
turdus merula;turdus;merula;Finland;FIN
turdus merula;turdus;merula;France;FRA
turdus merula;turdus;merula;Germany;DEU
turdus merula;turdus;merula;Greece;GRC
turdus merula;turdus;merula;Hungary;HUN
turdus merula;turdus;merula;Iceland;ISL
turdus merula;turdus;merula;Ireland;IRL
turdus merula;turdus;merula;Isle of Man;XIM
turdus merula;turdus;merula;Italy;ITA
turdus merula;turdus;merula;Latvia;LVA
turdus merula;turdus;merula;Liechtenstein;LIE
turdus merula;turdus;merula;Lithuania;LTU
turdus merula;turdus;merula;Luxembourg;LUX
turdus merula;turdus;merula;Macedonia;MKD
turdus merula;turdus;merula;Moldova;MDA
turdus merula;turdus;merula;Monaco;MCO
turdus merula;turdus;merula;Netherlands;NLD
turdus merula;turdus;merula;Norway;NOR
turdus merula;turdus;merula;Poland;POL
turdus merula;turdus;merula;Portugal;PRT
turdus merula;turdus;merula;Romania;ROM
turdus merula;turdus;merula;Russia;RUS
turdus merula;turdus;merula;San Marino;SMR
